code,system
7056000.0,readv2
7056200.0,readv2
7056400.0,readv2
705A100,readv2
7056011.0,readv2
F340.12,readv2
105374.0,med
85BE.00,readv2
8Hlr.00,readv2
9Nu3000,readv2
106021.0,med
16896.0,med
19249.0,med
39335.0,med
6487.0,med
817.0,med
97195.0,med
A65.1,opcs4
A69.2,opcs4
